Date,State,County,BEVCount,PHEVCount,EVTotal,NonEVTotal
2017-12-31,WA,Clark,0,0,0,78388
2022-09-30,WA,Island,10,0,10,21293
2019-01-31,WA,Clallam,152,128,280,50402
2017-01-31,WA,Lincoln,2,4,6,7543
2021-11-30,WA,Kitsap,2083,941,3024,180487
2018-02-28,WA,Skagit,172,145,317,89751
2018-02-28,WA,Thurston,492,414,906,190758
2018-03-31,WA,Columbia,2,1,3,2409
2022-08-31,WA,Jefferson,3,0,3,9424
2021-10-31,CA,Placer,2,0,2,71
2019-06-30,WA,Adams,0,0,0,5128
2021-03-31,WA,Walla Walla,0,0,0,13966
2018-10-31,CA,Shasta,1,0,1,43
2023-04-30,WA,Douglas,7,0,7,12882
2022-02-28,WA,Lewis,0,0,0,26607
2022-05-31,CA,Santa Clara,10,1,11,216
2022-12-31,WA,Spokane,1943,932,2875,324633
2019-10-31,WA,Clallam,194,150,344,50936
2019-06-30,WA,Klickitat,0,0,0,8251
2021-12-31,CA,Ventura,2,1,3,242
2018-05-31,WA,Clark,0,0,0,78917
2019-06-30,CA,San Diego,10,3,13,2686
2020-04-30,WA,Spokane,711,473,1184,316298
2022-09-30,CA,Solano,2,0,2,151
2021-09-30,WA,Snohomish,1,0,1,125958
2019-01-31,WA,Klickitat,0,0,0,8228
2019-10-31,WA,Lincoln,2,11,13,7831
2019-08-31,WA,Snohomish,0,0,0,122863
2017-08-31,WA,Chelan,0,0,0,21363
2023-01-31,WA,Douglas,172,58,230,28592
2018-11-30,WA,Kitsap,1,0,1,53652
2021-02-28,WA,Stevens,0,0,0,18720
2022-11-30,WA,Garfield,0,0,0,981
2019-03-31,WA,Chelan,0,0,0,22127
2018-07-31,WA,Lincoln,3,6,9,7748
2023-05-31,WA,Chelan,619,159,778,53890
2017-05-31,WA,Stevens,0,0,0,18254
2018-03-31,WA,Whatcom,574,260,834,146117
2018-05-31,WA,Walla Walla,34,42,76,35569
2021-04-30,CA,San Mateo,1,1,2,102
2021-02-28,CA,El Dorado,1,0,1,32
2021-12-31,WA,San Juan,478,149,627,14189
2017-10-31,CA,Sacramento,1,0,1,323
2017-11-30,WA,Yakima,0,0,0,57917
2021-05-31,WA,Clark,0,0,0,84190
2017-06-30,WA,Okanogan,0,0,0,16204
2018-03-31,CA,Alameda,0,1,1,353
2021-03-31,WA,Skamania,0,0,0,4027
2021-11-30,WA,Columbia,0,0,0,1552
2021-10-31,WA,Klickitat,0,0,0,8316
2022-09-30,WA,Asotin,25,19,44,12615
2018-11-30,WA,Douglas,49,33,82,27967
2018-10-31,WA,Jefferson,0,0,0,9612
2022-08-31,CA,Solano,2,0,2,151
2017-03-31,WA,Spokane,232,202,434,295454
2017-01-31,WA,Clallam,0,0,0,21044
2018-04-30,WA,Asotin,0,0,0,6594
2022-11-30,WA,Stevens,88,56,144,30077
2023-01-31,WA,Kittitas,5,0,5,14551
2023-02-28,WA,Klickitat,127,57,184,15144
2019-03-31,WA,Benton,0,0,0,41532
2020-03-31,WA,Clallam,1,0,1,21817
2020-10-31,CA,Ventura,1,1,2,271
2022-04-30,WA,Yakima,0,0,0,61533
2019-10-31,WA,Thurston,1005,686,1691,199109
2019-12-31,CA,Placer,1,0,1,95
2019-03-31,WA,Thurston,802,598,1400,196182
2018-05-31,WA,Kitsap,780,453,1233,177900
2018-04-30,WA,Grays Harbor,0,0,0,20130
2023-06-30,WA,Pend Oreille,0,0,0,5519
2017-04-30,CA,Santa Clara,6,2,8,411
2019-06-30,CA,Shasta,1,0,1,42
2020-12-31,WA,Walla Walla,0,0,0,13871
2022-10-31,CA,Kings,2,1,3,284
2020-05-31,WA,Skagit,1,0,1,32389
2017-09-30,WA,Cowlitz,52,64,116,70272
2018-02-28,WA,Benton,175,179,354,130454
2018-06-30,WA,Douglas,0,0,0,11947
2019-02-28,WA,Wahkiakum,1,1,2,3020
2023-02-28,WA,Walla Walla,206,108,314,35642
2017-11-30,WA,Kitsap,676,367,1043,175388
2017-05-31,WA,Ferry,0,0,0,3544
2017-07-31,WA,Skamania,9,7,16,8552
2020-01-31,CA,Placer,1,0,1,93
2019-11-30,WA,Skagit,347,210,557,92574
2022-10-31,WA,San Juan,7,0,7,5952
2021-11-30,CA,Kings,2,0,2,322
2020-09-30,CA,San Joaquin,1,0,1,115
2023-02-28,CA,Alameda,3,0,3,152
2023-06-30,CA,Alameda,3,0,3,140
2017-07-31,CA,Tuolumne,0,1,1,14
2017-08-31,CA,Alameda,0,1,1,358
2020-08-31,CA,San Joaquin,1,0,1,121
2020-07-31,WA,Okanogan,0,0,0,16492
2022-10-31,WA,Skagit,8,0,8,32247
2022-10-31,WA,Franklin,239,112,351,61817
2017-06-30,WA,Lewis,0,0,0,24838
2019-09-30,WA,Spokane,1,0,1,95761
2021-07-31,WA,Mason,0,0,0,21344
2017-04-30,WA,Thurston,385,319,704,185729
2020-07-31,CA,Orange,7,2,9,482
2020-11-30,WA,Clark,2284,1140,3424,318828
2020-04-30,WA,Chelan,0,0,0,22460
2021-07-31,WA,Grant,120,90,210,66913
2020-07-31,CA,Alameda,2,0,2,264
2021-06-30,WA,Ferry,0,0,0,3641
2019-03-31,WA,Walla Walla,44,56,100,36067
2022-10-31,WA,San Juan,549,165,714,13992
2022-06-30,WA,Skamania,73,47,120,8213
2017-06-30,WA,Klickitat,0,0,0,7971
2022-06-30,WA,Wahkiakum,23,11,34,3072
2019-06-30,WA,Wahkiakum,2,2,4,3009
2018-11-30,WA,Spokane,1,0,1,93666
2022-01-31,WA,Mason,0,0,0,21187
2022-04-30,WA,Thurston,2073,1015,3088,195014
2017-09-30,CA,Sacramento,1,0,1,334
2017-02-28,WA,Jefferson,89,55,144,23601
2022-06-30,WA,Pend Oreille,17,11,28,9056
2019-03-31,CA,Alameda,3,2,5,317
2023-05-31,WA,Clark,90,0,90,80813
2021-12-31,WA,Snohomish,7024,2235,9259,537474
2022-07-31,CA,Alameda,4,0,4,177
2021-01-31,WA,Stevens,0,0,0,18751
2018-03-31,WA,Whitman,18,23,41,22489
2019-07-31,WA,Clark,1588,944,2532,314921
2023-04-30,WA,San Juan,12,0,12,5895
2023-02-28,WA,Chelan,19,0,19,23120
2022-07-31,WA,Snohomish,27,0,27,123535
2019-09-30,WA,Whatcom,922,460,1382,151337
2022-10-31,WA,Lincoln,0,0,0,4863
2021-11-30,WA,Jefferson,372,195,567,24790
2019-07-31,WA,Lincoln,0,0,0,4684
2018-09-30,WA,Grant,0,0,0,26068
2018-12-31,WA,Lincoln,0,0,0,4639
2022-04-30,WA,Pacific,0,0,0,7978
2018-09-30,WA,Clark,1089,784,1873,309720
2020-06-30,WA,Chelan,231,78,309,54185
2019-03-31,WA,Yakima,89,102,191,164203
2019-06-30,WA,Okanogan,22,25,47,26076
2022-12-31,WA,Pend Oreille,21,13,34,8969
2018-04-30,WA,Stevens,0,0,0,18512
2017-05-31,WA,Skagit,134,102,236,87854
2018-03-31,WA,Pend Oreille,0,0,0,5658
2022-08-31,WA,Adams,1,0,1,5434
2020-01-31,WA,Klickitat,48,39,87,15683
2022-06-30,WA,Wahkiakum,0,0,0,1804
2022-12-31,WA,Whatcom,2110,809,2919,148844
2022-08-31,CA,San Joaquin,1,1,2,80
2018-11-30,WA,Franklin,0,0,0,18987
2022-05-31,WA,San Juan,1,0,1,5979
2020-01-31,WA,Pacific,0,0,0,7748
2018-04-30,WA,Lewis,0,0,0,25310
2023-02-28,WA,Kittitas,6,0,6,14560
2021-05-31,CA,Contra Costa,3,3,6,267
2023-03-31,WA,Cowlitz,7,0,7,28202
2021-07-31,WA,Lewis,165,144,309,59658
2020-02-29,WA,Lincoln,1,12,13,7781
2018-06-30,CA,Orange,4,1,5,556
2019-03-31,WA,Pend Oreille,0,0,0,5721
2022-12-31,CA,Orange,7,2,9,301
2017-08-31,WA,Kitsap,1,0,1,52562
2019-09-30,WA,Columbia,0,0,0,1536
2020-08-31,WA,Grays Harbor,111,116,227,48357
2019-06-30,WA,Kitsap,1,0,1,54095
2023-01-31,CA,Contra Costa,0,3,3,203
2020-11-30,WA,Snohomish,4956,1823,6779,538061
2020-07-31,WA,Franklin,65,79,144,60778
2020-11-30,CA,Orange,4,3,7,451
2021-06-30,WA,Garfield,0,0,0,998
2022-02-28,CA,San Diego,14,8,22,2347
2021-06-30,WA,Whitman,0,0,0,8585
2017-10-31,WA,Benton,0,0,0,40386
2021-07-31,WA,Clark,0,0,0,84269
2017-08-31,CA,Riverside,1,2,3,769
2018-02-28,WA,Kitsap,716,418,1134,176380
2021-05-31,CA,Fresno,1,0,1,168
2021-08-31,WA,Clallam,1,0,1,22024
2021-06-30,CA,Contra Costa,2,3,5,261
2022-03-31,WA,Whitman,79,54,133,22044
2017-05-31,WA,Stevens,8,23,31,31329
2022-12-31,WA,Whatcom,26,0,26,43084
2018-03-31,WA,Klickitat,25,27,52,14973
2019-10-31,WA,Pacific,30,29,59,16110
2020-08-31,WA,Jefferson,0,0,0,9539
2018-04-30,WA,Snohomish,2189,1194,3383,518822
2023-05-31,WA,Pierce,7397,2707,10104,527950
2017-01-31,WA,Ferry,2,1,3,4386
2020-09-30,WA,Douglas,79,45,124,28040
2017-05-31,WA,Columbia,0,1,1,2359
2017-11-30,WA,Clallam,98,86,184,48866
2020-07-31,WA,Lewis,107,115,222,58138
2023-05-31,WA,Franklin,4,0,4,20695
2021-11-30,WA,Ferry,0,0,0,3600
2018-03-31,WA,Skamania,12,8,20,8667
2019-05-31,WA,Columbia,2,2,4,2443
2023-06-30,WA,Skamania,1,0,1,3776
2019-11-30,WA,Whitman,0,0,0,8581
2021-10-31,CA,Riverside,5,1,6,514
2018-08-31,WA,King,13801,5938,19739,1373749
2019-11-30,WA,Spokane,1,0,1,96217
2018-04-30,WA,Columbia,0,0,0,1523
2019-07-31,WA,Cowlitz,0,0,0,28867
2017-04-30,WA,Walla Walla,22,24,46,34828
2021-12-31,WA,Cowlitz,0,1,1,28998
2020-08-31,WA,Kittitas,110,47,157,29764
2017-02-28,WA,Clallam,75,64,139,47981
2023-07-31,WA,Asotin,35,23,58,12154
2019-06-30,CA,Riverside,2,2,4,655
2019-01-31,WA,Grays Harbor,0,0,0,20319
2019-12-31,WA,Lewis,0,0,0,26087
2019-02-28,WA,Cowlitz,0,0,0,28726
2020-05-31,WA,Stevens,0,0,0,18598
2021-11-30,CA,San Joaquin,1,1,2,95
2021-07-31,CA,Santa Cruz,1,0,1,24
2018-01-31,WA,Kitsap,1,0,1,52751
2022-03-31,WA,Pierce,4629,2234,6863,550172
2021-12-31,CA,Placer,2,0,2,71
2019-10-31,WA,Snohomish,0,0,0,123012
2017-09-30,WA,Columbia,1,1,2,2378
2023-03-31,WA,King,566,2,568,176388
2023-02-28,WA,Grays Harbor,2,0,2,21049
2022-09-30,WA,Jefferson,3,0,3,9383
2021-06-30,WA,Pierce,0,0,0,146075
2020-03-31,CA,Alameda,3,1,4,280
2023-04-30,WA,Cowlitz,433,203,636,69749
2019-03-31,WA,Walla Walla,0,0,0,13552
2017-09-30,WA,Okanogan,0,0,0,16235
2021-03-31,WA,Ferry,10,3,13,4349
2023-01-31,WA,Jefferson,6,0,6,9368
2017-08-31,WA,Grant,0,0,0,25352
2020-02-29,WA,Grays Harbor,0,0,0,20809
2018-05-31,WA,Lincoln,2,6,8,7644
2017-08-31,WA,Adams,3,3,6,12183
2022-05-31,WA,Kitsap,3,0,3,53699
2017-09-30,WA,Klickitat,22,26,48,14774
2022-07-31,CA,Placer,2,0,2,64
2018-06-30,WA,Kitsap,1,0,1,53204
2020-05-31,WA,Douglas,0,0,0,12279
2017-02-28,WA,Okanogan,0,0,0,16300
2019-09-30,WA,Ferry,0,0,0,3583
2020-01-31,WA,Skagit,378,215,593,92622
2023-05-31,WA,Whatcom,57,0,57,42393
2017-01-31,CA,Alameda,6,1,7,399
2022-02-28,CA,San Francisco,0,1,1,76
2019-02-28,WA,Skagit,278,187,465,91208
2022-02-28,WA,Columbia,6,1,7,2457
2017-11-30,CA,San Diego,5,1,6,2584
2017-01-31,WA,Cowlitz,0,0,0,27949
2018-10-31,WA,Grays Harbor,0,0,0,20286
2020-03-31,WA,Pierce,0,0,0,141601
2023-03-31,WA,Chelan,23,0,23,23105
2021-02-28,WA,Kitsap,1642,777,2419,179346
2022-03-31,WA,Clallam,1,0,1,22058
2023-01-31,CA,Riverside,7,0,7,384
2023-07-31,WA,Asotin,0,0,0,6500
2023-04-30,WA,Spokane,34,0,34,101402
2021-05-31,WA,Lincoln,0,0,0,4754
2017-08-31,CA,Tulare,1,0,1,197
2017-02-28,WA,Wahkiakum,0,1,1,2843
2023-06-30,WA,Snohomish,12560,3041,15601,521750
2020-07-31,WA,Wahkiakum,0,0,0,1742
2020-07-31,WA,Island,430,272,702,62871
2019-08-31,WA,Yakima,0,0,0,59390
2020-02-29,WA,Mason,150,135,285,47595
2020-09-30,WA,Snohomish,0,0,0,124936
2019-11-30,WA,Kitsap,1,0,1,54405
2021-03-31,WA,Grays Harbor,150,131,281,49026
2018-12-31,WA,Ferry,0,0,0,3585
2019-11-30,WA,Pend Oreille,0,0,0,5733
2023-03-31,CA,San Bernardino,2,1,3,260
2017-02-28,CA,Monterey,0,1,1,224
2021-07-31,CA,Los Angeles,10,11,21,871
2021-01-31,WA,King,6,1,7,184346
2018-02-28,WA,Clark,888,616,1504,305306
2019-02-28,CA,Shasta,1,0,1,45
2023-02-28,WA,Skamania,93,53,146,8095
2017-08-31,WA,Stevens,8,22,30,31514
2022-11-30,WA,Adams,22,11,33,13032
2017-07-31,WA,Thurston,418,350,768,187062
2022-07-31,WA,Stevens,72,54,126,30084
2017-03-31,WA,Klickitat,21,23,44,14774
2020-09-30,WA,Ferry,0,0,0,3582
2020-11-30,WA,San Juan,355,106,461,14017
2020-04-30,WA,Clallam,219,166,385,50341
2017-03-31,WA,Lewis,45,34,79,55095
2021-06-30,WA,Okanogan,63,38,101,26512
2020-11-30,CA,Kern,0,1,1,216
2019-06-30,WA,Garfield,0,0,0,964
2019-06-30,CA,Ventura,0,2,2,314
2018-04-30,WA,Clark,943,657,1600,306447
2018-03-31,WA,Walla Walla,32,36,68,35462
2018-12-31,WA,Skamania,0,0,0,4008
2018-03-31,WA,Douglas,0,0,0,11857
2022-04-30,WA,Ferry,0,0,0,3568
2022-10-31,WA,Lewis,2,0,2,26372
2023-04-30,WA,Wahkiakum,2,0,2,1779
2023-02-28,WA,Island,977,411,1388,61460
2018-06-30,WA,Thurston,0,0,0,54326
2017-10-31,WA,Mason,61,74,135,44453
2020-06-30,CA,Ventura,1,2,3,278
2017-11-30,WA,Mason,63,72,135,44603
2017-12-31,WA,Grays Harbor,0,0,0,20064
2018-01-31,WA,Spokane,1,0,1,91739
2017-03-31,WA,Douglas,29,19,48,26592
2018-06-30,CA,San Francisco,1,1,2,129
2019-04-30,CA,Shasta,1,0,1,40
2019-05-31,WA,Franklin,0,0,0,19251
2018-12-31,WA,Garfield,1,1,2,1329
2019-06-30,CA,San Joaquin,1,0,1,126
2019-07-31,WA,Skagit,307,210,517,92211
2021-05-31,WA,Columbia,0,0,0,1552
2022-01-31,CA,Solano,1,0,1,172
2023-02-28,CA,San Diego,17,9,26,1971
2018-08-31,WA,Wahkiakum,0,0,0,1691
2018-10-31,WA,Skagit,240,180,420,91010
2023-03-31,WA,Adams,23,11,34,13010
2020-05-31,CA,Sacramento,1,0,1,267
2020-11-30,WA,Benton,426,348,774,134791
2017-07-31,WA,Kittitas,24,19,43,27678
2020-02-29,CA,Placer,2,0,2,93
2017-07-31,WA,Snohomish,1818,920,2738,513286
2017-04-30,WA,Stevens,8,22,30,31233
2019-10-31,WA,Island,362,250,612,63634
2022-09-30,WA,Snohomish,59,0,59,123094
2021-10-31,WA,Garfield,0,3,3,1355
2017-11-30,WA,Walla Walla,29,31,60,35239
2018-05-31,WA,Ferry,0,0,0,3503
2022-02-28,WA,San Juan,485,152,637,14178
2018-05-31,WA,Stevens,11,25,36,31564
2022-07-31,WA,Whitman,88,60,148,21969
2017-07-31,WA,Lincoln,2,5,7,7519
2020-03-31,WA,Wahkiakum,6,5,11,3006
2019-11-30,CA,Santa Cruz,1,0,1,36
2018-11-30,WA,Lincoln,0,0,0,4630
2021-04-30,WA,Pierce,3272,1903,5175,559851
2021-07-31,CA,Alameda,4,0,4,231
2022-07-31,CA,Marin,0,1,1,27
2021-08-31,WA,Whatcom,1520,628,2148,150496
2022-07-31,WA,Pierce,5245,2337,7582,543947
2021-11-30,CA,San Francisco,0,1,1,80
2017-11-30,WA,Wahkiakum,0,2,2,2868
2019-12-31,CA,Santa Clara,7,2,9,351
2017-04-30,WA,Okanogan,0,0,0,16256
2022-02-28,WA,Kittitas,0,0,0,14753
2017-03-31,WA,Grant,17,21,38,60332
2019-06-30,WA,Klickitat,35,32,67,15557
2022-11-30,WA,Ferry,0,0,0,3579
2022-01-31,CA,Alameda,4,0,4,204
2021-01-31,WA,Lewis,0,0,0,26714
2017-11-30,WA,Columbia,2,1,3,2391
2021-02-28,CA,Orange,4,3,7,436
2023-06-30,CA,Contra Costa,0,3,3,182
2023-07-31,WA,Whitman,159,77,236,21502
2020-07-31,WA,Lewis,0,0,0,26284
2020-04-30,WA,Clark,1992,1056,3048,318746
2018-03-31,WA,Yakima,0,0,0,58175
2021-09-30,WA,Okanogan,0,0,0,16701
2023-05-31,WA,Grant,275,122,397,66534
2019-01-31,WA,Grant,0,0,0,26324
2021-10-31,WA,Lewis,0,0,0,26738
2018-08-31,WA,Kitsap,828,488,1316,179328
2017-02-28,WA,Grant,0,0,0,24996
2018-01-31,WA,Pacific,15,13,28,15453
2020-03-31,CA,Santa Clara,7,2,9,324
2020-06-30,WA,Stevens,0,0,0,18645
2020-09-30,WA,Spokane,797,513,1310,318772
2022-01-31,WA,Kitsap,2191,970,3161,179910
2022-09-30,CA,Alameda,4,0,4,169
2020-03-31,WA,Mason,153,135,288,47512
2021-02-28,WA,Whatcom,1277,572,1849,150039
2021-06-30,WA,Jefferson,0,0,0,9625
2020-02-29,WA,Garfield,0,0,0,965
2022-09-30,WA,Wahkiakum,1,0,1,1801
2023-04-30,WA,Douglas,189,61,250,28557
2021-03-31,CA,Riverside,5,1,6,574
2019-01-31,WA,Benton,0,0,0,41617
2021-05-31,WA,Thurston,0,0,0,56635
2018-11-30,CA,Santa Clara,8,1,9,373
2019-08-31,WA,Benton,280,291,571,134343
2023-01-31,WA,Thurston,42,0,42,54598
2017-09-30,WA,Garfield,1,0,1,1295
2020-03-31,CA,San Joaquin,1,0,1,132
2020-06-30,WA,Benton,0,0,0,42703
2021-10-31,WA,Island,679,333,1012,63091
2021-12-31,WA,Douglas,0,0,0,12700
2021-07-31,WA,Okanogan,65,43,108,26539
2019-12-31,WA,Kitsap,1199,652,1851,182349
2018-05-31,WA,Thurston,548,468,1016,192389
2022-12-31,CA,Ventura,2,1,3,205
2017-07-31,WA,Pierce,0,0,0,137369
2021-01-31,WA,Klickitat,63,43,106,14989
2019-07-31,CA,Shasta,1,0,1,40
2021-07-31,WA,Wahkiakum,0,0,0,1793
2019-01-31,WA,Yakima,84,100,184,164930
2018-10-31,WA,Yakima,71,96,167,164423
2023-01-31,WA,Adams,22,11,33,13010
2019-08-31,WA,Pacific,23,29,52,16045
2018-06-30,WA,Stevens,0,0,0,18609
2020-04-30,WA,Cowlitz,136,115,251,72718
2017-06-30,WA,Asotin,0,0,0,6502
2018-06-30,WA,Okanogan,9,19,28,25958
2018-08-31,WA,Cowlitz,0,0,0,28606
2022-09-30,WA,Asotin,0,0,0,6710
2019-04-30,CA,Los Angeles,8,5,13,1095
2017-04-30,WA,Pierce,0,0,0,137818
2018-11-30,WA,Wahkiakum,1,1,2,2984
2022-04-30,CA,San Diego,13,8,21,2307
2021-02-28,CA,Ventura,1,1,2,266
2019-02-28,WA,Yakima,86,101,187,164464
2019-06-30,CA,Fresno,1,0,1,190
2017-07-31,WA,Clallam,93,77,170,48417
2020-04-30,WA,Skagit,1,0,1,32387
2022-09-30,CA,Kern,1,1,2,188
2022-02-28,WA,Jefferson,0,0,0,9576
2017-12-31,CA,Contra Costa,0,1,1,467
2019-01-31,WA,Klickitat,29,32,61,15485
2022-05-31,WA,Franklin,0,0,0,20926
2021-09-30,WA,Ferry,0,0,0,3592
2017-01-31,WA,Walla Walla,16,21,37,34864
2023-01-31,CA,Los Angeles,4,5,9,635
2022-01-31,CA,Santa Clara,8,1,9,228
2022-01-31,WA,Benton,0,0,0,43600
2023-04-30,WA,Whatcom,2323,857,3180,147179
2020-03-31,WA,Whatcom,1057,490,1547,151217
2021-02-28,WA,Island,0,0,0,21432
2020-03-31,WA,Snohomish,4370,1757,6127,537415
2018-04-30,WA,Adams,5,4,9,12523
2020-07-31,WA,Douglas,0,0,0,12352
2023-04-30,WA,Mason,10,0,10,20712
2018-03-31,WA,Pacific,0,0,0,7577
2018-12-31,WA,Clallam,150,124,274,50353
2022-11-30,WA,Asotin,29,20,49,12522
2022-08-31,WA,Island,858,380,1238,61876
2018-08-31,WA,Jefferson,152,101,253,24679
2020-02-29,CA,Contra Costa,3,2,5,331
2022-08-31,WA,Columbia,8,0,8,2437
2019-10-31,CA,Ventura,0,3,3,304
2021-05-31,WA,Yakima,211,145,356,169299
2018-04-30,WA,Lewis,78,51,129,57351
2021-08-31,WA,Spokane,0,0,0,102463
2019-05-31,WA,Cowlitz,95,107,202,72910
2022-12-31,WA,Garfield,0,0,0,976
2022-05-31,WA,Columbia,7,0,7,2441
2019-07-31,CA,Placer,1,0,1,99
2022-05-31,WA,Pierce,5,0,5,142329
2020-02-29,WA,Spokane,696,469,1165,317560
2022-11-30,CA,Contra Costa,0,3,3,209
2018-07-31,CA,Tuolumne,0,1,1,11
2020-05-31,WA,Grays Harbor,0,0,0,20770
2017-11-30,WA,Ferry,0,0,0,3544
2022-06-30,CA,Placer,2,0,2,65
2019-09-30,WA,Cowlitz,0,0,0,28959
2023-06-30,WA,Pacific,4,0,4,7732
2017-04-30,WA,Douglas,31,21,52,26603
2020-03-31,WA,Cowlitz,134,114,248,73167
2018-11-30,CA,San Diego,8,2,10,2565
2022-11-30,WA,Cowlitz,389,188,577,70283
2023-01-31,WA,Skagit,958,364,1322,89336
2023-05-31,WA,Jefferson,549,260,809,24141
2018-10-31,WA,Asotin,0,0,0,6636
2018-05-31,CA,Sacramento,1,0,1,301
2019-07-31,WA,Clark,0,0,0,80613
2017-12-31,CA,Monterey,0,2,2,191
2022-02-28,WA,Pierce,4484,2176,6660,552620
2022-11-30,WA,Jefferson,6,0,6,9386
2017-10-31,WA,Benton,164,155,319,129410
2021-03-31,WA,Walla Walla,107,72,179,36286
2019-06-30,WA,Skamania,23,18,41,8725
2021-10-31,CA,Sacramento,2,0,2,215
2021-11-30,WA,Skamania,0,0,0,4003
2020-11-30,CA,Placer,2,0,2,85
2022-04-30,WA,Benton,1,0,1,43588
2018-06-30,WA,Mason,0,0,0,19955
2022-04-30,WA,Lewis,0,0,0,26439
2017-04-30,WA,Franklin,0,0,0,17995
2019-09-30,WA,Clallam,1,0,1,21843
2020-10-31,CA,San Francisco,1,1,2,90
2022-11-30,WA,Benton,914,491,1405,135879
2019-01-31,WA,Chelan,0,0,0,22107
2017-10-31,WA,Kitsap,1,0,1,52588
2019-05-31,WA,Lincoln,0,0,0,4695
2019-11-30,WA,Cowlitz,0,0,0,29029
2022-05-31,WA,Adams,0,0,0,5475
2022-02-28,WA,Adams,17,14,31,13020
2019-09-30,CA,Solano,1,0,1,207
2018-01-31,WA,Whatcom,1,0,1,42070
2017-10-31,WA,Snohomish,1947,999,2946,515244
2020-04-30,CA,Riverside,3,1,4,629
2021-11-30,WA,King,34716,10089,44805,1362899
2020-12-31,WA,Ferry,9,3,12,4361
2017-10-31,WA,Klickitat,0,0,0,8005
2018-02-28,WA,Jefferson,127,80,207,24312
2020-08-31,WA,Okanogan,40,34,74,25977
2018-09-30,WA,Columbia,2,2,4,2429
2018-02-28,WA,Chelan,94,39,133,53238
2023-02-28,CA,Sonoma,1,1,2,58
2021-10-31,WA,Clark,3253,1514,4767,321077
2021-06-30,WA,Pend Oreille,14,7,21,9267
2023-07-31,CA,Sacramento,5,0,5,117
2022-10-31,WA,Clark,4606,1925,6531,315200
2019-02-28,WA,Snohomish,3146,1498,4644,527664
2020-04-30,WA,Jefferson,234,142,376,24908
2020-10-31,CA,Los Angeles,9,10,19,969
2020-01-31,WA,Columbia,0,0,0,1534
2020-06-30,WA,King,5,1,6,182171
2017-05-31,WA,Yakima,42,55,97,159375
2022-10-31,WA,Spokane,14,0,14,101936
2020-05-31,CA,Solano,1,0,1,206
2023-02-28,WA,Lewis,292,186,478,59690
2022-03-31,CA,Riverside,7,1,8,467
2021-06-30,WA,Kittitas,0,0,0,14785
2019-02-28,WA,Stevens,18,28,46,31733
2022-11-30,CA,Alameda,3,0,3,163
2017-02-28,WA,Benton,0,0,0,39743
2017-11-30,CA,San Mateo,0,1,1,147
2019-01-31,WA,Mason,0,0,0,20224
2022-03-31,WA,Asotin,0,0,0,6757
2018-03-31,CA,Orange,3,1,4,570
2019-01-31,WA,Snohomish,1,0,1,122005
2020-10-31,WA,Walla Walla,0,0,0,13797
2020-10-31,WA,Garfield,0,1,1,1352
2020-10-31,WA,Spokane,828,525,1353,319743
2021-05-31,WA,Benton,0,0,0,43665
2017-01-31,WA,Benton,129,129,258,127860
2023-05-31,WA,Whatcom,2374,867,3241,146794
2021-08-31,WA,Skagit,620,287,907,91723
2017-09-30,WA,Grays Harbor,0,0,0,19976
2022-04-30,WA,Yakima,318,183,501,167415
2019-09-30,WA,Ferry,5,2,7,4423
2019-06-30,WA,Asotin,0,0,0,6667
2019-12-31,CA,San Joaquin,1,0,1,137
2023-03-31,CA,Sacramento,4,0,4,144
2022-05-31,WA,Walla Walla,0,0,0,13969
2018-06-30,WA,Kittitas,0,0,0,14056
2022-05-31,WA,Lincoln,0,0,0,4839
2017-03-31,WA,Adams,0,0,0,5070
2017-06-30,WA,Skagit,140,103,243,88070
2020-01-31,WA,Skagit,1,0,1,32593
2019-05-31,WA,Okanogan,21,23,44,26072
2021-02-28,WA,Klickitat,65,45,110,14999
2022-09-30,WA,Whitman,2,0,2,8588
2022-04-30,WA,Chelan,0,0,0,23067
2019-07-31,WA,Klickitat,0,0,0,8255
2022-05-31,WA,Clallam,410,244,654,49775
2018-11-30,CA,Santa Cruz,1,0,1,40
2022-10-31,WA,Douglas,158,59,217,28437
2020-12-31,WA,Jefferson,285,155,440,24813
2017-01-31,WA,Lewis,0,0,0,24791
2017-12-31,CA,Santa Clara,7,1,8,383
2019-04-30,CA,Orange,6,1,7,529
2019-05-31,WA,Pierce,1751,1520,3271,542054
2021-05-31,CA,Ventura,1,1,2,262
2020-02-29,CA,Sacramento,1,0,1,278
2020-09-30,CA,Kern,0,1,1,223
2018-11-30,WA,Chelan,0,0,0,22082
2021-09-30,WA,Adams,0,0,0,5403
2020-01-31,WA,Spokane,1,0,1,96899
2019-08-31,WA,Grant,45,61,106,65169
2019-10-31,WA,Asotin,0,0,0,6694
2023-06-30,WA,Benton,1136,563,1699,133564
2018-03-31,CA,San Diego,6,1,7,2555
2017-03-31,WA,Mason,0,0,0,19230
2021-06-30,WA,Skagit,1,0,1,33029
2017-01-31,WA,Klickitat,0,0,0,7945
2021-09-30,CA,Los Angeles,7,9,16,847
2021-10-31,WA,Lincoln,7,16,23,7707
2022-02-28,WA,Wahkiakum,0,0,0,1815
2019-09-30,WA,Yakima,0,0,0,59399
2019-03-31,WA,Kitsap,1,0,1,53744
2021-02-28,WA,Yakima,0,0,0,61147
2023-06-30,CA,Kern,1,1,2,158
2017-03-31,WA,Grays Harbor,0,0,0,19865
